00F070	03	84	けっこうつよいんだ…<FE>や…やるな…でも<FD>あいつら　ほうこうてんかん<FD>しているときがスキだらけだ！<FE>ふふ…<FD>おもったより<FD>やってくれるじゃねえか…<FE>いまにそんなたわごとは	so strong <FE>not bad <FD>when they trn<FD>they r wide op<FE>heh<FD>better<FD>than i thot <FE>soon u wont	FD
00F0C5	03	172	いっておれんようになるぞ…<FE>ガハハハ　どうだっ！！<FD>にげだすならいまのうちだぜ！<FE>きあいがえしで<FD>てきをフラフラじょうたいに<FD>してからの<FB>こうげきはゆうこうだな！<FE>てきがわざをだすときに<FD>はんげきするカウンターは<FB>ダメージをうけるかもしれない<FD>けどよくあたるから<FD>くふうすればすごくゆうこうだ<FE>そのていどでとくいになるとは<FD>おめでたいヤツだぜ！	be able 2 tal<FE>gahaha well<FD>run now if u  <FE>ki refl<FD>makes em dizy<FD>then <FB>attack works<FE>when foes a<FD>a counter ht<FB>u may take dmg<FD>but hits <FD>so its very gd<FE>proud of that?<FD>how cute!!	FE
00F172	03	26	な…なにおお！<FD>ギッタギッタにぶちのめして<FD>やるぜ！	what!! <FD>ill beat u to<FD>bits	FE
00F350	03	33	きさまらにころされた<FD>ナメックせいじんのいかりを<FD>おもいしれ！！！	feel rage <FD>of namekians <FD>u kild!!	FE
00F372	03	6	す…すげえ…	whoa..	FD
00F379	03	48	フ…フリーザとごかくに<FD>たたかっている…<FE>いや…<FD>それ　いじょうだ…<FE>や…やっぱりすごいや…！！	hes even w <FD>freeza!!<FE>no <FD>more than<FE>hes amazing!!	FD
00F3AA	03	10	ピッコロさんは！！！	piccolo!!!	FE
00F3B5	03	53	い…いったい<FD>なにがあったというのだ…<FB>ちきゅうでヤツをやってから<FD>ろくにときもたっていない<FD>というのに…	what  <FD>just happend<FB>i beat him on<FD>on earth ago<FD>ago...	FE
00F3EB	03	9	お…おのれ……！！	damn u..!	FE
00F3F5	03	55	このたたかいも<FD>そろそろおわりにするか…<FB>きさまは　このオレがへんしん<FD>したものだということを<FD>しらんだろう…	this ft<FD>ends soon nw<FB>u dont know i <FD>can transfm<FD>do u...	FE
00F42D	03	10	へんしん　だと……？	transform?	FE
00F438	03	79	きさまにもあたえてやるぞ<FD>ベジータたちとおなじ<FD>このオレにたいするきょうふを<FB>こうえいにおもうがいい！！<FD>このへんしんまでみせるのは<FD>きさまがはじめてだ！！！	ill give u  <FD>same teror<FD>vegeta felt of<FB>be honored!! <FD>ur first 2   <FD>see this frm	FE
00F4AD	03	5	…くっ……	ugh..	FD
00F4B3	03	32	おまたせしましたね…<FB>さあて…だい２かいせんと<FD>いきましょうか…	sorry 2 wt<FB>now.. round2<FD>lets go.	FE
00F4D4	03	10	バ…バケモノめ……！	monster..!	FE
00F4DF	03	43	なぜあんなチビにあれほどの<FD>せんとうりょくが…<FB>そうか！！<FD>あのチビはサイヤじん…！！	why a runt   <FD>has such <FB>i see<FD>that runt is 	FB
00F50B	03	116	…？…<FD>…ラディッツのこか…！<FD>どこかおもかげがある…<FB>サイヤじんのちはたやさねば<FD>いけませんね…<FE>ようし…！<FB>ころすまえに<FD>しよりもおそろしい<FB>きゅうきょくのパワーという<FD>ものを<FD>ごらんにいれましょう<FB>わたくしのしんのすがたを！！	..?<FD>raditz kid?<FD>i see it nw<FB>saiyan blood <FD>must en<FE>right<FB>b4 i k<FD>ill show <FB>the ultimate <FD>pwr<FD>u ever saw<FB>my true form!!	FE
00F58D	03	108	どうしたのですかみなさん<FD>いいのですよ<FB>４にんがかりで<FD>どんどんひきょうなてを<FD>つかってもらっても！<FE>な…なめやがって<FE>おまえなんか！<FD>ボクがやっつけてやる！！！<FE>これはこれは<FD>たのしみなおことば<FD>きたいしてますよ…	whats wrong <FD>its ok<FB>all 4 o<FD>u can use  <FD>dirty trik<FE>dont mok<FE>u fiend<FD>ill take u on<FE>oh my <FD>nice word<FD>i expect 	FE
00F5FA	03	60	あ…<FD>あれがフリーザのしょうたいか<FB>ちいさくなって<FD>さっぱりしちまって<FE>が…<FD>がいけんだけで<FD>じつりょくをはんだんするな	ah<FD>is that freeza<FB>so smal<FD>n simple <FE>so<FD>looks r<FD>no way 2 judg	FD
00F637	03	106	といういいみほんだ…<FE>ち…ちくしょう…<FD>とてもじゃないがおまえたちを<FD>たすけられそうもない…<FE>やくそくでしたよね<FD>じごくいじょうのきょうふを<FD>みせてあげますよ<FE>うごきもこうげきも…<FD>み…みえなかった…<FE>つまらん…	true power<FE>damn it <FD>i cant save u <FD>all it seem<FE>i promisd<FD>terror worse <FD>than hel<FE>his moves <FD>unseen.. <FE>dull.	FD
00F6A2	03	52	たたかうきがまるでないみたい<FD>だね…<FE>ちょっとはやいけど<FD>とどめをさしちゃおうか！<FE>くっ<FD>くそーっ！！！	u dont want 2 <FD>fit<FE>bit early<FD>but ill end <FE>ug<FD>damn!!!	FE
00F6D7	03	54	おめえたちにころされた<FD>サイヤじんのためにも<FB>そしてナメックせいじんたちの<FD>ためにも<FB>おめえをぶったおす！！	4 saiyans u<FD>u killed n<FB>4 the namekian<FD>too <FB>ill beat u!	FE
00F70E	03	153	くだらないことを<FE>ここまでやるとはね…<FE>ボクにホコリをつけたのは<FD>おやいがいではキミがはじめて<FD>だよ<FB>うまれてはじめてかもしれない<FD>な<FD>こんなにわくわくするのは…<FE>まいったなー<FD>すこしくらいは<FD>こたえるとおもったんだけど…<FE>どうした<FD>キミがそれくらいで<FD>まいるわけないからね<FE>どうしたんだよ<FD>ごくうのやつ…	how sily<FE>u came far<FE>ur the first<FD>but my dad 2  <FD>on<FB>dirt on me may<FD>b<FD>1st time im  <FE>oh my <FD>i thout<FD>that would hrt<FE>well<FD>u wont fl<FD>4 just tht<FE>whats u<FD>w goku.	FE
00F7A8	03	60	だ　だいじょうぶ<FD>おとうさんのきは<FD>ぜんぜんへっていません…！<FE>あのヤロウとんでもねえ<FD>つよさだ…<FD>さーてどうすっかな…	its ok  <FD>dads ki <FD>is not down  <FE>that guy is<FD>stron<FD>now what..	FE
00F7E5	03	41	おもっていたよりずっとつよい<FD>ようだね<FB>ちょっとおどろいたよ<FD>ギニューたいちょうの	stronger than <FD>thot<FB>im surprsd<FD>someone ab	FD
00F80F	03	20	うえをいくヤツがこのよにいた<FD>なんてね…	captain ginyu <FD>here.	FE
00F824	03	128	でもボクにはかなわない<FE>…かもな…<FD>でもわかんねーぞー<FE>わかるよ<FE>キミはつよいよ<FD>まさにきょういてきといっても<FD>いいほどだね…<FE>そいつはどうも<FE>でも<FD>このたたかいにもあきてきたよ<FB>そろそろけっちゃくを<FD>つけようとおもうんだけど…<FE>そうカンタンにはいかねえぞ	u cant win <FE>maybe<FD>who nos! <FE>isee<FE>ur strg<FD>truly a threat<FD>i admit<FE>thanks <FE>bt<FD>im bored of it<FB>so ill end<FD>this fight nw<FE>not so easy  	FE
00F8A5	03	87	そうかなボクはまだ<FD>マックスパワーのはんぶんも<FD>つかっちゃいないんだよ<FE>そいつはちょっとおおゲサだぜ<FE>たのしかったよ…<FD>こんなうんどうをしたのは<FD>ほんとうにひさしぶりだった…	oh really<FD>im not even  <FD>half my pwr<FE>bit much that <FE>fun time<FD>i havent mvd<FD>like this ages	FE
00F901	03	6	ごくうのやつ	goku i	FD
00F908	03	62	なにかするつもりだ…<FE>げんきだまだっ！！！<FB>すべてのいきもののげんきを<FD>エネルギーのたまにして<FD>こうげきする…<FE>な…なに！？	up 2 somth<FE>spirit bmb<FB>takes energy <FD>of all life<FD>attacks<FE>what!?	FE
00F947	03	9	このクズやろう……	u scum...	FB
00F951	03	25	つみもないものを<FD>つぎからつぎへと<FD>ころしやがって	u killed<FD>so many <FD>innocnt	FE
00F984	03	107	えらそうなこといいやがって…<FB>きさまらサイヤじんは<FD>つみのないものを<FD>ころさなかったとでもいうのか<FE>だからほろびた<FE>オレがほろぼしたんだ<FE>こんどはこのオレがきさまを<FD>ほろぼす<FE>おまえはもう<FD>あやまってもゆるさないぞ	big talk from <FB>u saiyans <FD>nevr kld<FD>the innocent? <FE>it fell<FE>i wiped em<FE>now i wipe   <FD>u to<FE>no mor<FD>sorry wont d	FE
00FA01	03	82	なにものだ…<FE>とっくにごぞんじなんだろ！？<FB>おだやかなこころをもちながら<FD>はげしいいかりによって<FD>めざめたでんせつのせんし<FB>スーパーサイヤじん<FD>そんごくうだっ！！！	who?  <FE>u must know by<FB>calm heart but<FD>woken by rg<FD>a legend now<FB>super sai<FD>son goku!!	FE
00FA54	03	11	ち…ちくしょー…！！！	damn it!!! 	FD
00FA60	03	14	ちくしょおおおーっ！！！！！	daaaamn it!!!!	FE
00FA6F	03	30	おれは<FD>きさまにころされるくらいなら<FD>みずからのしをえらぶぞ	ill<FD>pick my own dt<FD>not by u!! 	FE
00FA9C	03	4	ち…！！	tch!	FD
00FAA1	03	35	パワーをおさえすぎたか…<FB>だが５ふんもすればこのほしは<FD>ばくはつする…	held back to<FB>in 5 min this <FD>rock po	FE
00FAC5	03	50	５ふんもあればじゅうぶんだ…<FD>きさまをたおし<FD>なかまとともにだっしゅつする<FE>こうなったらみせてやるぞ	5 min is plent<FD>ill end<FD>n leave w pals<FE>then ill shw	FD
00FAF8	03	24	１００パーセントのちからを！<FE>かくごしろっ！！！	100 percent pw<FE>get redy!	FE
00FB19	03	91	じかんがないんだ<FD>はやいとこカタをつけようぜ…<FE>なんだ…？<FD>なぜきゅうにくらくなったんだ…<FE>しをかくごしてまで<FD>どうしてもこのフリーザと<FB>しょうぶのけっちゃくを<FD>つけたいらしいな…！	no time <FD>lets end fast <FE>what.<FD>why so dark now<FE>even risk<FD>death 2 setl<FB>this fight <FD>w me huh. 	FE
00FB8B	03	8	ち…ちくしょう…	damn it.	FB
00FB94	03	5	う…うう…	uu.. 	FD
00FB9A	03	27	た…たのむ…<FD>たすけてくれ…<FE>かってなこといいやがって	please<FD>help me<FE>so selfish  	FE
00FBBC	03	26	おれのきをすこしわけてやった<FD>あとはかってにしろ…！	i gave u some <FD>rest is on 	FE
00FBDB	03	138	こっこのナメックせいは<FD>もうばくはつすんぜんだ…<FB>どうあがいても<FD>きさまをまっているのは<FD>し　のみだ…<FE>…オレはなんとかいきてみせる<FE>オ…オレはうちゅういちなんだ<FB>だから…だからきさまは<FD>このオレのてによって<FD>しななければならない…！！！<FE>おれに<FD>ころされるべきなんだーっ！！	this namek <FD>about 2 blow<FB>no matr<FD>what awaits<FD>is end<FE>ill live some <FE>im the best   <FB>so u must  <FD>die by my <FD>own hand!!!   <FE>by <FD>by me u die!! 	FE
011AD8	04	49	ェ<98>えや<8D><98>えき<AD><98>えけゾ<98>えよ<ED><98>いさす<99>あ<80><A5><9A>あ<81><E5><9A>い<82>ゆ<9B>　ァ<99>えか　　<8A><99>えかあ　<AA><99>	<6D><98>d<24><8D><98>dg<AD><98>di<CD><98>d<26><ED><98>bkm<99>a<80><A1><9A>a<81><E7><9A>b<82><25><9B> <6A><99>df  <8A><99>dfa <AA><99>	04
01220B	04	52	ぢびばばばばばばばばばばばばばばばばばばぶけ　　せつめい　　　そうさキャラクター　　しょくし゛　　　　せ	<BB><C0><BF><BF><BF><BF><BF><BF><BF><BF><BF><BF><BF><BF><BF><BF><BF><BF><BF><BF><C1>i  help   ctlchars   food     c	2F
012227	04	51	　　　そうさキャラクター　　しょくし゛　　　　せってい　　　　しゅき゛ょう　　　てんらんかい　　クリリ	   ctlchars   food     conf    train    exhib   kri	65
012242	04	49	　　　　しゅき゛ょう　　　てんらんかい　　クリリン　　こ゛はん　　ヘ゛シ゛ータこ゛くう　　ヒべッコ	    train    exhib   kril  gohan vegetagoku  <52><C2><66><41>	62
01252F	04	54	<EE>びネ！<87><87>ち<86>ンゾ<86>かは<E6>うタれプねベ<9C>めかあメッセーシ゛<9C>ソすあはやい　　ふつう　　おそい<9C>ロえあハ゛ト	<EE><C0><4F>!<87><87>q<86><65><CD><86>fz<E6>c<47><2A><DF>x<D6><9C><22>famsg sp<9C><46>mafast med  slw<9C><62>dabat	60
01254D	04	49	<9C>ソすあはやい　　ふつう　　おそい<9C>ロえあハ゛トル<9C><86>さあマニュアル　　　オート<9C><A6>しあアクティフ	<9C><46>mafast med  slw<9C><62>dabatl<9C><86>kamanual  aut<9C><A6>laactiv	7F
012566	04	49	<9C><86>さあマニュアル　　　オート<9C><A6>しあアクティフ゛　　ウェイト　３ゃム<80><82>ゃ０　<8A>ゃ０　ゾつオ<AF>ペ	<9C><86>kamanual  aut<9C><A6>laactive  wait 3<30><58><80><82><30>0 <8A><30>0 <CD>r<3C><AF><E0>	8A
012A06	04	50	キズキキえボすみ<F6>む　<98>ゾ<91>さむ　<90>キケゾピたゾれきむ<A0><89>ゾズけキボペ<9B><AF>ペ<A0>ザキ<90>ゾピたむた<90>ギせ	<3E><CB><3E><3E>d<D7>m<20><F6><21> <98><CD><91>k<21> <90><3E><40><CD><DE>p<CD><61> <21><A0><89><CD><CB>i<3E><D7><E0><9B><AF><E0><A0><C9><3E><90><CD><DE>p<21>p<90><C5>n	10
01338E	04	50	３む<A0><89>ゾズけぼ<F7>せむ　<80>ねうむ　<90>キケゾピたぼれきむ　<8E>キ<90>ゾピたぼせきむ　<98>あとつゾ゛きゾ<A8>３む	3<21><A0><89><CD><CB>i<C3><F7>n<21> <80>xc<21> <90><3E><40><CD><DE>p<C3><61> <21> <8E><3E><90><CD><DE>p<C3>ng<21> <98>atr<CD><7F>g<CD><A8>3<21>	C5
013AA7	04	10	むこうからきがふたつ	2 kis near	FD
013ABF	04	11	ひとつはすごいきですね	1 huge ki  	FE
013B2B	04	25	うまくにげることができた<FE>それではおねがいしますよ	we got away <FE>please do it	FB
013B4E	04	18	わたしのねがいが<FD>かなうんですからね	my wish <FD>will be  	FE
013B68	04	13	なんとかさがしだしてみます	ill try find 	FE
013B91	04	22	しゅうげきしたむらの<FD>ちょうろうのてによって	raided vil<FD>by elders  	FB
013BAF	04	9	すべてはかいされた	all gone 	FD
013BCF	04	9	うごきはじめていた	had moved	FE
013C06	04	28	なにからなにまでこのオレに<FD>うんがむいてきやがったぞーっ	all 4 me now <FD>luck is w me!!	FE
013C53	04	12	きをかんじるのうりょくを	ki sensing  	FD
013C6B	04	13	ちかくにいることにきづかず	not noticing 	FD
013C81	04	14	ブルマのところへむかっていた	headed 2 bulma	FE
013C93	04	13	すごいきがまっすぐこっちに	big ki coming	FD
013CC5	04	12	ようひさしぶりだったなあ	yo long time	FD
013CDB	04	14	ドドリアはおれがかたづけさせ	i got dodoria 	FD
013D5E	04	11	でもベジータはそこには	but vegeta 	FD
013D92	04	14	ールはみつけられなかったのよ	db not found  	FE
013DDB	04	56	むこうにきのみだれをかんじる<FE>どうしたのよ<FE>ツーノさんのむらのほうこうだ<FD>ボクちょっとようすを<FD>みにいってきます	odd ki there  <FE>whats <FE>2 tsuno town  <FD>ill go see<FD>a look  	FE
013E46	04	10	きさまのおそれていた	u feared  	FD
013EB4	04	11	おめえたちにころされた	killed by u	FD
013F22	04	14	とんでもなさそうなバケモンだ	a huge monster	FE
013F4E	04	10	このオレのあいてでは	no match  	FD
013F83	04	10	ねがいのかなえかたを	how 2 wish	FD
013FE4	04	8	ところにもどろう	go back 	FE
014088	05	40	ラ゛　　　　　　　　　　　　　　　　　　　　　　どのファイルに<FD>きろくしますか？	<5E><7F>                      save to<FD>what fl?	FE
0140B1	05	6	ファイル<E2>で	file<E2><BD>	FD
0140B8	05	17	よろしいですか？<FE>フードののこりは	ok?     <FE>food    	FD
0140CF	05	9	だれがたべますか？	who eats?	FE
0140D9	05	11	フードはもうありません	no food lft	FB
0140E6	05	64	どのファイルを<FD>つかいますか？<FE>そうさするキャラクターを<FD>きめてください<FE>いまはそうさするキャラクターを<FD>かえることはできません	which  <FD>use?   <FE>pick a char <FD>choose <FE>cant change the<FD>char now   	FB
014128	05	11	わっ　いわがたくさん…	many rocks.	FB
014135	05	39	うまくいわをよけながら<FD>すすまないと<FB>ドラゴンボールには<FD>たどりつかないのか…	dodge rocks<FD>or no <FB>2 the db <FD>cant reach	FB
01415E	05	14	ゲームのせつめいをしますか？	show help?    	FD
014178	05	50	いわをうまくうごかして<FD>ドラゴンボールまでのルートを<FD>つくらなければなりません<FB>うすいいろの　いわは	move rocks <FD>path 2 the db <FD>must be made<FB>pale rocks	FD
0141AB	05	24	うごかすことができませんので<FD>おきをつけください	cant be moved <FD>careful  	FB
0141C5	05	110	それと　ごはんさんの<FD>はいかつりょうにもげんかいが<FD>あります<FB>がめんの　みぎ<FD>さんそゲージをよくかくにんし<FB>いきがつらそうになったときは<FD>すいめんまで　ふじょうして<FD>こきゅうをしてあげてください<FB>それでは　しつれいします	n gohans  <FD>air is limited<FD>here<FB>scrn rt<FD>watch the air <FB>if hes in pain<FD>go 2 surface <FD>let him breath<FB>good luck!  	FD
014234	05	9	がんばってください	good luck	FB
01423F	05	6	やったーっ！	yesss!	FB
014247	05	42	わたしとのしょうぶで<FD>おまえのちからを<FD>ためさせてもらう<FB>わたしよりはやく　カエルを	in a match<FD>ur power<FD>ill test<FB>b4 me catch  	FD
014272	05	37	４ひきしとめることができれば<FB>ドラゴンボールは<FD>おまえのものになるだろう！	4 frogs n itll<FB>the db  <FD>be yours!    	FB
014299	05	14	ゲームのせつめいをしますか？	show help?    	FD
0142B3	05	55	しょうじゅんをさゆうに<FD>うごかし　ねらいをさだめて<FD>みぎのボタンでたまをはっしゃ<FB>たまをカエルにぶつけるゲーム	move aim   <FD>n set ur aim <FD>right btn shot<FB>hit frogs game	FD
0142EE	05	45	さきに４ひきしとめたひとの<FD>かちです<FB>ネイルさんにかつまでゲームは<FD>さきにすすめませんので	1st 2 get 4  <FD>win <FB>beat nail or  <FD>no going on	FB
01431C	05	32	なにがなんでも<FD>かたなければなりません<FB>それでは　しつれいします	u must <FD>win somehow<FB>good luck!  	FD
01433D	05	9	がんばってください	good luck	FB
01434B	05	8	たいしたうでだ…	not bad.	FB
014354	05	45	さっそくさいちょうろうさまに<FD>ごほうこくしよう<FB>ドラゴンボールはおまえの<FD>ものになるだろう	2 the elder   <FD>report  <FB>db is yours <FD>be yours	FB
014383	05	71	どうしたちきゅうじん<FD>おまえのうではそんなものか！<FB>おまえたちは<FD>ナメックせいのうんめいをも<FD>にぎっていることをわすれるな<FB>もういちどいくぞ！	whats up  <FD>that ur best? <FB>u all <FD>nameks fate  <FD>is in ur hands<FB>again!   	FD
0143D6	05	12	めいっぱいとばせっ！！！	throw hard!!	FD
0143E3	05	13	つかまったらさいごだぞっ！	caught is end	FB
01440A	05	14	ゲームのせつめいをしますか？	show help?    	FD
014424	05	286	ドドリアさんから<FD>にげるゲームです<FB>ドドリアさんがクリリンさんを<FD>つかまえようとする　いよくが<FB>ゲームちゅうにがめんしたに<FD>ひょうじされるゲージによって<FD>しめしてあります<FB>いよくがはんぶんいじょうある<FD>ときドドリアさんみずからつか<FD>まえにきます<FB>つかまってしまったら<FD>せんとうかいしです<FB>いよくが　はんぶんいかに<FD>おちこむと　エネルギーだん<FD>でこうげきをしてきます<FB>つかまってしまうしんぱいは<FD>ありませんが<FD>いちどでもぶつかると<FB>いよくが<FD>かいふくしてしまいますので<FD>おきをつけください<FB>ドドリアさんのいよくがなくな<FD>ったところでゲームクリアです<FB>それでは　しつれいします	dodria  <FD>run game<FB>dodria n kril <FD>his catch urge<FB>on screen low<FD>gauge shows it<FD>is shown<FB>if over half  <FD>when dodoria  <FD>comes <FB>if caught <FD>fight on <FB>if half down<FD>if low. blast<FD>he attacks <FB>no catch fear<FD>but no<FD>1 hit n he<FB>will<FD>recovers so  <FD>careful! <FB>when dodrias  <FD>urge ends u wn<FB>good luck!  	FD
014543	05	9	がんばってください	good luck	FB
01455A	05	23	とりあえず　フリーザさまのと<FD>ころにもどるか…	4 now back 2  <FD>freeza. 	FB
014573	05	51	これですよ<FD>みぎの　せいげんじかんボタン<FD>がなくなるまえにぜんぶの<FB>ボタンをおせたら<FD>あがりなんですよ	this <FD>right time btn<FD>b4 it ends  <FB>press it<FD>is goal 	FB
0145A8	05	14	よーし　それじゃやってみるか	ok lets try it	FB
0145B8	05	14	ゲームのせつめいをしますか？	show help?    	FD
0145D2	05	71	ゲームをかいししますと<FD>じどうてきにみぎしたのボタン<FD>がおされて<FB>マップがこうせいされ<FD>タイムカウントがはじまります<FB>じゅうじキーをそうさして	on start   <FD>low right btn <FD>prest<FB>map forms <FD>timer starts  <FB>use the dpad	FD
01461A	05	80	１コマずつボタンを<FD>おしていきます<FB>すべてのボタンが<FD>おせたらゲームクリアです<FB>また　ひだりがわのボタンで<FD>１コマもどることができます<FB>それでは　しつれいします	1 by 1   <FD>presses<FB>all btns<FD>clear it!   <FB>left btn also<FD>goes back 1  <FB>good luck!  	FD
01466B	05	9	がんばってください	good luck	FB
014676	05	6	やったーっ！	yesss!	FB
01467E	05	33	なあデンデ　これってきっと<FD>あがれても<FD>なんにもならないんだよな？	hey dnd this <FD>even <FD>is useless?  	FB
0146A5	05	6	ま　いっか…	well. 	FB
0146AD	05	10	あーあ　じかんぎれだ	ah time up	FB
0146B9	05	14	もうすこしだったんですけどね	so close tho  	FB
0146C9	05	10	どうするまだやるか？	try again?	FD
0146DF	05	96	ブルマのとうちゃんのせってい<FD>のままでも<FD>へいきんてきにつよくなれる<FD>らしいけど<FB>じぶんなりにくふうすれば<FD>おそろしくつよくなれるかも<FD>しれないっていってたからな<FB>よわくなっちまうかもしれない	bulma dads set<FD>as is<FD>get stronger <FD>seems<FB>if u work it<FD>u may get vry<FD>strong he sed<FB>or u may weakn	FD
014744	05	88	せっていは１にち１かいで<FB>いまのからだのじょうたいは<FD>セレクトボタン<FB>わからないところがあったら<FB>ゆびをあわせてスタートボタンを<FD>おすとしょうさいが<FD>せつめいされるんだったな！	1x a day    <FB>ur body state<FD>select <FB>if unclear on<FB>and start 2gthr<FD>press 4  <FD>full details!	FB
01479E	05	16	カリキュラムを６つせっていします	set 6 curriculum	FB
0147AF	05	71	ウデはこうげきりょく　アシはスピード<FD>オナカはせいめいりょく　キはきりょく<FD>ムネはぼうぎょりょく　アタマはコマン<FB>ドりょくをそれぞれきたえます	arm atk. leg speed<FD>belly hp ki stam  <FD>chest def head cmd<FB>train them all	FB
0147F8	05	92	ひとつのカリキュラムのじかんを<FD>せっていします<FB>じかんをかけてきたえれば<FD>それだけたくさんのステータスあっぷが<FD>のぞめますが　ひろうちのあがりかたは<FB>おおきくなるというリスクもあります	the time of one<FD>set it <FB>train longer<FD>u get more stat up<FD>but fatigue climbs<FB>faster is the rsk	FB
014856	05	45	しゅぎょうのはげしさを<FD>せっていします<FB>ステータスやひろうのあがりかたに<FD>えいきょうします	train hard <FD>set it <FB>affects stat tir<FD>affects 	FB
014885	05	56	きゅうけいをとることで<FD>ひろうちがげんしょうします<FB>なんじかんに　いちど<FD>どれだけやすむという<FD>せっていをします	a rest will<FD>lower fatigue<FB>how often <FD>how long u<FD>rest hre	FB
0148BF	05	47	じゅうりょくのあがりかたを<FD>せっていします<FB>ステータスやひろうのあがりかたに<FD>えいきょうします	gravity setup<FD>set it <FB>affects stat tir<FD>affects 	FB
0148F0	05	81	ごくうがもっているせんすのかずです<FB>ナメックせいにとうちゃくしたときに<FD>のこっていればボーナスが<FD>あたえられます<FB>ひろうちが１００をこえるとひとつ<FD>しょうひします	senzu goku has nw<FB>if left on namek <FD>get a bonus <FD>given  <FB>fatigue over 100<FD>uses 1 	FB
014943	05	49	ナメックせいにとうちゃくするまでの<FD>にっすうです<FB>しゅぎょうちをせっていする<FD>かいすうにもなります	train days til u <FD>days  <FB>get 2 namek  <FD>set here 2	FB
014976	05	92	しゅぎょうをかさねることで<FD>ぞうかします<FB>ひろうちが１００をこえると<FD>しゅぎょうができなくなります<FB>せんずがのこっているあいだは<FD>せんずをしょうひすることで<FD>じどうてきに０にもどります	training adds<FD>add up<FB>if tired 100 <FD>u cant train n<FB>while senzu ar<FD>using a senzu<FD>resets 2 zero	FB
0149D4	05	11	ステータスにもどります	to status  	FB
0149E1	05	5	どうした！	what!	FD
0149E7	05	60	コマンドせんたくちゅうは<FD>かかってこないのか！？<FE>おまえのたりないおつむじゃ<FD>ふいうちぐらいしか<FD>おもいうかばんだろう！	in commands <FD>wont come?!<FE>w ur dull brn<FD>only ambs<FD>comes 2 mnd	FE
014A32	05	75	このオレはたえずじっせんで<FD>たたかっていたんだ<FE>フリーザのところで<FD>ぬくぬくとしていた<FD>きさまとオレが<FE>いつまでも　ごかくだとでも<FD>おもっていたのか！	i always fght<FD>we fought<FE>4 real n <FD>u sat sfe<FD>u n me <FE>w freeza yet <FD>u thought	FE
014A91	05	8	やるじゃないか…	not bad.	FE
014A9A	05	27	せ　せんとうりょくだけが<FD>たたかいのすべてじゃないって	power level <FD>isnt everythng	FD
014ABA	05	32	おもいしらせてやる！<FE>そんなことは<FD>きさまにいわれるまでもない！	ill show u<FE>i dont<FD>need u 2 say  	FE
014AE4	05	130	つぎのこうげきでまちがいなく<FD>カタをつけてやる！！<FE>なんでさっさとかかってこない<FE>わかっているぞ<FB>キュイとのたたかいで<FD>オレがはるかにつよくなったことをしり<FB>おそれているんだろ<FE>あんなすうちはまちがいだ！<FD>スカウターのこしょうだ！<FB>このおれをみくびるなよ！！！	next hit ends <FD>ill end it<FE>why not attack<FE>i know <FB>in the cui<FD>fight u saw i got <FB>stronger <FE>those numbers<FD>scouter erro<FB>dont mock me!!	FD
014B79	05	7	やるじゃないか	not bad	FD
014B8B	05	58	つぎのこうげきで<FD>あのよへおくってやるぞっ！<FE>なにをねぼけてやがる<FB>きさまのわざが<FD>オレにつうようするわけ<FD>ないだろ	next hit<FD>sends u 2 hel<FE>r u asleep<FB>ur move<FD>wont work  <FD>gone	FE
014BD0	05	23	ふっとばしてやるぜ…！！<FD>くたばりやがれ！！！	ill blast u <FD>just die!!	FE
014BF2	05	99	にがしてくれれば<FD>あるひみつをおしえてやる！<FB>わくせいベジータのことだっ！<FE>わくせいベジータのなにが<FD>ひみつだというんだ！？<FE>わくせいベジータは<FD>フリーザさまがはかいしたんだ<FD>サイヤじんもろともな！	free me <FD>n ill tell u <FB>a planet vegta<FE>secret. what<FD>a secret?! <FE>vegeta is<FD>freeza blew it<FD>up w them! 	FE
014C5E	05	51	かんしゃしろよ！<FD>おまえのウデはつかえそう<FD>だったんで<FB>わざわざおまえのいないとき<FD>をねらわれたのだ！	thank me<FD>ur arm helps<FD>so it<FB>while away u <FD>targeted!	FE
014C9E	05	61	フリーザさまのところに<FD>かえらせてもらうぞ<FE>かんちがいするなよドドリア<FE>おれがやくそくをまもるとでも<FD>おもっているのかっ！	back 2 frez<FD>ill go nw<FE>dont mistake <FE>think ill keep<FD>my promis?	FE
014CE2	05	10	くそったれがーっ！！	damn it!!!	FD
014CED	05	14	こうなったら<FD>やけくそだっ！	so thn<FD>desprat	FB
014D05	05	28	そうこなっくちゃな…<FD>おうじょうしろっ！！<FE>はっはーっ！	thats more<FD>give up!! <FE>hahaa!	FD
014D22	05	27	とうとうつかまえたぞ！！<FD>おとなしくおれについてくれば	caught u!!  <FD>come quietly n	FB
014D44	05	14	あわずにすむが<FD>どうする！？	avoid  <FD>well?!	FE
014D66	05	22	もうにげられませんよ<FD>たたかいましょう！！！	no escape <FD>lets fight!	FE
014D82	05	42	ばかなやろうどもだな<FB>おとなしくつかまれば<FD>いたいめにあわずにすむかも<FD>しれんのに…	what fools<FB>come quiet<FD>n avoid pain <FD>test..	FE
014DAD	05	10	な…なんてつよさだ…	so strong.	FE
014DB8	05	21	クリリンさんあいつ<FD>こうげきりょくのわりに	kril him <FD>4 atk power	FD
014DD8	05	29	まだあきらめるのは<FD>はやいかもしれませんよ<FE>そ…そうだな…	2 give up<FD>is 2 early <FE>y.yeah.	FE
